pathway	ERR2208887	ERR2208888	ERR2208889	ERR2208890	ERR2208891	ERR2208892	ERR2208893	ERR2208894	ERR2208895	ERR2208896	ERR2208897	ERR2208898	ERR2208899	ERR2208900	ERR2208901	ERR2208902	ERR2208903	ERR2208904	ERR2208905	ERR2208906	ERR2208907	ERR2208908	ERR2208909	ERR2208910	ERR2208911	ERR2208912	ERR2208913	ERR2208914	ERR2208915	ERR2208916	ERR2208918	ERR2208919	ERR2208920	ERR2208921	ERR2208922	ERR2208923	ERR2208924	ERR2208926	ERR2208927	ERR2208928	ERR2208929	ERR2208930	ERR2208931	ERR2208932	ERR2208933	ERR2208934	ERR2208935	ERR2208936	ERR2208937	ERR2208938	ERR2208939	ERR2208940	ERR2208941	ERR2208942	ERR2208943	ERR2208944	ERR2208945	ERR2208946	ERR2208947	ERR2208948	ERR2208949	ERR2208951	ERR2208952	ERR2208953	ERR2208954	ERR2208956	ERR2208957	ERR2208958	ERR2208959	ERR2208960	ERR2208961	ERR2208962	ERR2208963	ERR2208964	ERR2208965	ERR2208966	ERR2208967	ERR2208968	ERR2208969	ERR2208970	ERR2208971	ERR2208972	ERR2208973	ERR2208974	ERR2208975	ERR2208977	ERR3262561	ERR3262562	ERR3262563	ERR3262564	ERR3262565
REACTOME_REGULATION_OF_COMMISSURAL_AXON_PATHFINDING_BY_SLIT_AND_ROBO	-0.0746867764309149	-0.152867529149974	0.231085188366711	0.214809315116585	0.13660800124343	0.19065852867882	0.0487631230802109	-0.0554414502675101	-0.038904110582812	0.126950033467869	0.177154668878858	0.00956963592573789	-0.0954942579368338	-0.107882709064423	-0.260665892191941	0.0469347276701078	-0.0461787881658393	-0.0594163801425606	0.121907577832056	0.172331245384568	-0.0543136844941049	0.232286467168499	0.0180344810079182	-0.0081111817714302	0.0441638148185427	0.252018390083863	-0.00283493839027966	0.0144186635076825	0.0839749974592243	0.236041192030836	0.235406989047483	-0.0771074258167124	-0.0245160973453249	0.148981763465392	-0.0318869159491087	0.126695821221724	-0.242482004963002	-0.119916109152883	-0.0223072946664036	0.158170953844732	-0.0498967503605658	0.240668140423221	0.252784428099487	-0.0765571030992112	0.119933223812766	0.152742348316685	0.245387890584632	0.213729525721847	-0.0821684067691059	0.280019811047844	0.0719801379044183	-0.108049693838341	0.174891679354907	0.0813450643761621	0.168624624753141	0.164225803155682	0.213093409950866	0.229369682502048	-0.10383795279746	0.0475329942417118	0.0290164697447264	0.153379409337304	0.292972510943262	0.129678246183178	0.284444617522335	0.0855077572960255	0.266125123528815	-0.0302110276587553	0.369433434755045	0.161783849404981	0.203196429134679	0.0418435020406669	0.188659477354641	0.204834571274946	0.10614286039218	0.188266844087442	-0.126147850335654	0.147849974222877	0.14224218939547	0.16625093352914	0.254654677384408	-0.09042002934302	-0.0759694080518241	0.0243698754631855	-0.158660407725586	0.178026211950637	-0.0988388329558451	-0.220070389835849	-0.167826283614444	-0.0312350250838495	-0.183036562580195
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	-0.286608717129449	-0.284853102794254	0.252425149959601	-0.421539105760415	-0.0819166538550286	0.214634842170505	0.0775165096038629	0.287254820465442	-0.345372044171505	0.330148410480489	0.321506288549127	-0.21953263921925	-0.139436881271794	-0.201374542125104	0.0986942650026547	0.264149411398071	-0.357636332535388	-0.356892445028328	0.282687762571955	0.35436359301208	0.000259372088819955	0.0882758175708392	0.219019551540846	-0.306978899323599	0.0797975600365229	0.0498356265312502	0.150481279461247	0.166101534690322	0.170410864764574	0.0590954319884127	-0.179164020445875	-0.213825774655055	-0.448515570607491	0.087833188099649	0.168504507376497	0.31220380379908	-0.331703379702097	0.139723338380224	0.107933292723321	0.204437106179365	0.174878155452737	-0.266682554178043	0.156560107264556	0.140568714882646	-0.123148287503319	-0.0280130172555436	-0.114310728239262	0.100030013942505	-0.262816923021342	0.232731739357274	-0.011543903253665	0.277704033271091	0.0506151400608392	0.127390259516429	-0.107535186672166	0.0814633822840478	0.270364714377105	0.299452341591821	0.240200754425579	0.188873121579999	-0.122016979769413	0.182502953291966	0.0480743410254963	0.266614087787635	0.00580594140819716	-0.0502327189903366	0.13169968260104	0.281041460067858	0.143182500632628	0.196978058697356	0.232216374988698	0.169219393117947	0.266810456397395	0.148608082421403	0.0556151290095485	0.217344559761712	0.227587453925976	0.189045528937136	0.308519899073127	0.280759336854487	-0.0842088375149205	0.169139769424545	0.107525389009033	0.309471456082217	-0.403438527494722	0.152378633237631	-0.218449410167802	0.0347465417716702	0.0763892507640396	-0.225414385960863	-0.062616732274696
REACTOME_PLATELET_SENSITIZATION_BY_LDL	-0.303646374301831	-0.336815744302045	0.051299793723253	-0.0913195792067245	0.0126700615656722	0.200178903328085	0.143739005840678	0.172438444220849	-0.309149844398409	0.111251612712855	0.144611480439473	-0.321829398061482	-0.0903780241948266	-0.163845720951356	-0.200737089675797	0.0805819588571566	-0.317087498067942	-0.330409521447493	0.139820379134965	0.109981042746551	0.0216060014493055	0.224068772150958	0.20347504905778	-0.227854275769878	-0.0592022964286291	0.1606152787496	0.127429950979437	-0.0375095453938982	0.232065796290279	0.171828033121822	0.123681221940898	-0.0720714069598461	-0.19540689528683	0.135916149249893	0.138805651674013	0.31329347930638	-0.35524338069076	0.114077568984606	-0.0201923775764774	0.277687874419027	0.267301304859711	0.122718800892446	0.0393597130297334	0.0553971196645766	-0.0315836527108777	-0.231638682613958	0.0280760124045986	0.146015139029273	-0.142006666269519	0.187439644423558	0.176203944049508	0.286751168403532	0.212212903950814	0.0990011470534612	0.0417283711039881	0.214376793982824	0.15228554497122	0.0651601676530086	0.121852915091047	0.0841720569346913	-0.140335489911989	0.197967638971912	0.241884697551866	0.169827938413308	0.0952948311082465	0.216043730025582	0.292908733987556	0.366605338708412	0.14902581297774	0.0888623751724524	0.187120810990912	0.122529940404322	0.265040580161294	0.171807169670434	0.139502057962468	0.206238663105392	0.153302858130716	-0.0160846202998669	0.260299694785206	0.212883762279703	0.0728513207375339	-0.0177286017624964	0.170013505251723	0.348643806597323	-0.349826216289788	0.231080081288448	-0.106468756920199	-0.222807892494412	0.113041688355711	-0.190512898428903	-0.34660505397875
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	-0.226882536962034	-0.247149161929174	-0.131942033917102	-0.16329719736258	0.121962432164875	0.226956506466441	0.0952575405089711	0.118062828285881	-0.304036701021758	0.150884572197564	0.14740776112186	-0.2395655463465	-0.21665206196826	-0.280869381334205	-0.0733375390449232	0.22594301728683	-0.304337108255094	-0.319305957302138	0.188742463851951	0.22221033642755	-0.0922234392107592	0.236635976531369	0.209010415226069	-0.214969605335461	0.135649972831008	0.103755318056625	0.162881693285396	0.170493842413012	0.180581299924077	0.153655410334708	-0.0654734129197593	-0.169752586227071	-0.326542016020437	0.151817291918427	0.108322796283591	0.227231962652421	-0.200329925290635	0.0464791140388426	0.17732173230592	0.141415429086255	0.113735484394314	0.0350489344052931	0.0778925006073803	0.096320394001006	-0.0454462966101692	0.00616246828669022	0.0580772726324098	0.177640466211967	-0.213533013516898	0.190983136986589	0.146476381304905	0.212151622373666	0.276007599170443	0.225586016255416	0.171176284892882	0.165605645981861	0.222004116980787	0.06172666768889	0.151632580809926	0.158977361221677	0.0479660734904148	0.0480248369709046	0.161554359349482	0.266304156750761	0.172211202206901	0.108847535885059	0.270566421224694	0.267082974352297	0.155731922088959	0.212517366212023	0.214078241462282	0.166773551614853	0.207990346358549	0.223669419523097	0.128517278002856	0.279486006529617	0.19286509790616	0.0779491510478579	0.189822453935174	0.203775912201382	-0.0319244835672791	0.114638811687985	0.222838898078632	0.293017897464723	-0.356971202805537	0.175432772228055	-0.218114290180956	-0.197713080199083	-0.00240543013979853	-0.148132684654954	-0.304678256984116
REACTOME_PROTON_COUPLED_MONOCARBOXYLATE_TRANSPORT	-0.252684462320932	-0.307053968403484	-0.107383101297091	-0.198370067460499	0.1200981121154	0.165471168228898	0.253109065698353	0.203384882363146	-0.233261002699798	-0.0178049612397661	-0.0122595717745463	0.046926161759477	0.0331156258441986	0.0754708084359585	0.184779929911253	0.178558551447842	-0.306738227425033	-0.240643668876393	0.282266274528118	0.321538689654272	-0.0648131963701034	0.1540176628673	0.113371127362022	-0.047359180561465	0.155552542691576	0.0351337283959262	0.194760278805514	0.337007839306915	0.171979275433293	0.0548940415593069	0.2844217420265	-0.265919312195066	-0.240900220755299	0.195444876533502	0.213765306540048	0.314412185802149	-0.228939783079915	0.0361878488107817	0.194379740848022	0.127646085189639	0.0893544808799999	0.0768073832854873	0.116467490870288	0.166473371518379	0.148801766883214	0.105866465348093	-0.106202467843545	-0.136019098172006	-0.127572800283022	0.00124721237703596	0.337016283841596	0.310253771983534	0.101853274529777	0.0683117049353232	0.150081448750683	0.130575217447597	0.239304399880212	0.13954994768206	0.0599784766908278	0.150162152452256	0.0420160471293005	0.146042204582057	-0.0686410189994747	0.0104115645094353	0.134973840513222	0.245196174450405	0.217397870086066	0.203804445997132	0.0206736262729984	0.109254427965005	0.134160714917604	0.276054131817046	0.0315997744556048	-0.0920691966106728	0.127292958389597	0.358169864873145	0.0971609058780113	-0.049070547328848	0.32065062951444	0.277181613256538	0.0458713395756661	0.0563042567566568	0.151315801771289	0.278640584983468	-0.320758050577635	0.250877028411811	-0.240786177543832	-0.173346647143756	0.0884819772498435	-0.137391043428728	-0.3525482358847
REACTOME_RECYCLING_PATHWAY_OF_L1	-0.0730940363628882	-0.170492999172457	-0.117949584335195	-0.0395837657031852	0.0666782770887555	0.143974739210216	0.11325226086156	0.201671648927581	-0.213724661910156	0.10385784394353	-0.00446069615365523	-0.112122959035563	-0.0693987112046216	-0.0601315694625426	-0.0764948436615098	-0.00315627047860841	-0.116838456749354	-0.106639550217288	0.251113588466497	0.248268781332563	-0.157914956836456	0.228549876081142	0.15064542664959	-0.157161702858183	0.151721508753098	0.109287472606125	0.13635966105804	0.184443123879867	0.181671111037516	0.0952515419942911	0.0356857082975162	0.0330817310388397	-0.130811525029594	0.10378402246626	-0.0528387107002245	0.287050650207614	-0.141496395525759	-0.0465777921039022	0.0618799662854502	0.25511147798305	0.133022935356563	0.0823249618751275	0.138646844606297	0.121748636116522	0.0347165541990602	-0.00905277817353298	0.112309790466747	0.109018118914254	-0.126218538997566	0.2081945764484	0.228921265977659	0.263212203679617	0.189944601900411	0.101156284995105	0.176442031627184	0.232365357079246	0.264895984801483	0.0445794478808086	-0.0100895885672876	0.00389248602473053	0.0563821977500227	0.0696374777102828	0.133264420076717	0.228003516718242	0.25324466550504	0.138940530549435	0.244596028912094	0.259874670555083	0.159117518867629	0.0247693064069778	0.173863321254789	0.127946673508183	0.122120667720413	0.0677375016002397	0.0641381493621508	0.244148049847909	0.169147827026535	-0.0089764963912639	0.190147686137532	0.105472821635057	0.0372252805256933	0.111631000321101	0.0563914792093082	0.271622289059418	-0.29585324576422	0.03488749495516	-0.0932784651194438	-0.144303701184579	0.110684331344989	-0.0783362597899715	-0.192051361191019
REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA	-0.375700369064086	-0.356990847898444	0.0740642058359528	-0.293650689995033	0.0212192147806823	0.26461592257347	0.0897223947514311	0.201880335172797	-0.175777779757007	0.112189799290017	0.0527398277735749	-0.196228547906933	-0.0540371966799212	-0.101129975944345	-0.277383038521019	0.144409947139791	-0.214878098263957	-0.193004883214238	0.310983647164624	0.300161277074798	0.068870759269962	0.280115241276083	0.246131266571381	-0.364070038624495	0.0147076694961537	0.0396207506167438	0.25726840646615	0.22723531044645	0.240157151676518	0.0818497892970628	0.021965596807628	-0.127441557075575	-0.237035020128654	0.0150097112019695	-0.00639262478389328	0.325178355608508	-0.234745200680404	0.0457052519023164	-0.124784573771414	0.292161310489634	0.17728516214718	-0.0364643554076296	-0.0517413336481482	0.0514784095140104	-0.108810503184585	0.0540491449732188	-0.0598748355620142	0.163114618064755	-0.213921187379077	0.223201276901409	0.241694616970826	0.27617572036282	0.167798779944102	0.101845851383573	0.167121452599679	0.133414769208673	0.20183868780578	0.160871022168208	0.15477934104834	0.088945830086277	-0.00917289985890233	0.138289826591577	0.173347160362795	0.216583352896937	0.20309254283006	0.17831770669849	0.314277767219712	0.291415090098156	0.168670344959005	0.156888192900566	0.0327172300757846	0.184607153321465	0.220721764294493	-0.0026439637774164	0.218274327231324	0.300941585926418	0.0537664521925974	0.102115521374889	0.164475078685416	0.0655121295787932	0.0459079305989427	0.207419225367918	0.148076900874227	0.386499353252096	-0.364208497675865	0.276140062852781	-0.218916184857161	-0.102298523438576	0.0401747022580568	-0.276874788137046	-0.268122532510696
REACTOME_FREE_FATTY_ACID_RECEPTORS	0.217145038466026	0.00156719242626132	-0.150522634593417	0.204525948269922	0.321883666725589	0.0500903205515973	-0.201328757294819	-0.405242521493625	-0.0406628749654423	0.0590117785416295	-0.0253418797849437	0.0650055541415476	0.16687986210893	0.170038977469628	0.0530526933634138	0.027264428269875	-0.0311462586446747	0.185284414644487	-0.134843610904925	0.173219502469872	0.142604444984428	0.206739359347876	0.103401041460328	0.38199119855009	0.0991052819018007	-0.135582395789021	0.286974472612278	0.218362569469691	0.158600143430648	-0.110500871635193	0.24048110512809	-0.0966590892269626	0.221850564003897	0.16072840559782	-0.191204116380568	0.0095420159866031	0.189358218265127	-0.122125080714267	-0.118923675593361	0.138457090025043	-0.195619099820862	-0.170943875454115	-0.273190750218508	-0.174053358322916	-0.134928669737176	0.145891982879912	0.232265742677224	-0.243301300633261	0.135857624317645	0.0345830770908327	0.245455670951044	0.129045436216364	0.209331628083272	0.15553807483172	-0.00848972932519373	0.183545006546622	0.168699536700851	-0.36445417698706	-0.186925397808062	-0.0750028649725827	-0.239707351421756	0.0811297505886338	0.196860142258034	0.0593707770270217	0.188481169666494	-0.122197506961903	0.085025913929458	0.157051748269803	-0.0313386410194152	0.285832214013767	-0.0162851548588528	0.231494553657921	0.157803674214882	0.231193452231055	0.295051342820926	0.313533978160025	0.0920017960258142	-0.0306632186761555	-0.201092070226114	0.306621838303487	0.0899253054750075	0.154727179743844	0.172726018695788	0.134402960474134	-0.137885540036676	0.222123628278129	-0.00302974599919418	-0.0105195790353186	-0.00100228319812854	0.231112674559625	-0.0664393986737338
REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS	0.0306265292845803	-0.217326924366822	-0.193505513013287	0.0760806187504255	0.369114441971984	0.235002828519244	0.160758157220213	-0.0619356591152927	-0.269232252610422	0.211422183228681	-0.074609087086713	-0.0346833460190174	-0.243960874046307	0.104516974820732	-0.102156004522168	-0.186089973808368	-0.104210707733297	-0.14119976075331	0.221898331059927	0.202685199592697	-0.024561475549863	0.461415055184058	0.276982829128053	0.00281761434193064	0.109557724440478	0.0845463364861074	0.14128071288671	0.164903172588494	0.221281766746494	0.181990115271568	0.160920179123793	-0.00196412197725679	0.0705060905538916	0.00442821840991715	-0.0889114180455263	0.227554978112206	-0.160542491808247	-0.239296255549586	0.0743106666852981	0.151079906100292	-0.148194103695418	-0.0339389556639391	-0.0780546463136552	0.117833184382396	-0.125590354683886	-0.107058659880365	0.0829450223272007	0.0415273623643276	0.280644571404733	0.373456684227385	0.219930634369474	0.191184277088058	0.377176477624468	0.25732845984284	0.20862643052043	0.297618402278171	0.181891885850706	-0.302429784995069	-0.188885175736042	-0.159215084964153	0.0200850720312383	-0.109346376739142	0.216409811031698	0.165243755311089	0.186501280636686	0.215442299079264	0.260603910512904	0.20442169049589	0.137395052346677	0.0729539043215641	0.0269236908729308	0.25728170942681	0.129841526949661	0.167775735099775	0.166396152148016	0.33259293496894	0.120579416588434	-0.0891179439896762	0.0977057207967388	0.343742533739024	-0.0777487856398128	-0.0130180377507531	-0.136417066154794	0.255751996861801	-0.174370572869903	0.131464893488255	-0.00904574647845059	0.0141363702485339	0.0646835904562032	0.148552738366735	-0.256171569814665
REACTOME_RELAXIN_RECEPTORS	0.0105910811550835	-0.147082423787245	-0.254810861497785	0.217871242510179	0.0900084947924225	-0.0662474529109608	-0.105244091014023	-0.0930517413296597	-0.201991783010896	0.12064860699592	0.225597393642857	-0.00756565836600481	0.213055788978283	0.0416998659126792	0.0265102772808097	-0.0376887473928977	-0.151989173729143	0.0998459066335	-0.0449856187182761	0.404034115623458	-0.00982570946090246	0.12683608841576	-0.0855179748943693	0.200911245123785	-0.192070660432778	0.00328245707761228	0.201446909556543	0.123128591136123	-0.0286588993322857	0.287507392210729	-0.0584820829896845	0.0466207432578612	0.15941035196309	0.118695409078503	0.00406021079944177	0.103262839263738	-0.171483515678529	-0.0934592430169098	0.12603290544783	-0.0661199003417513	-0.0893383618990801	0.0940445345863746	0.07862022334942	-0.132448333729581	-0.200440040411929	0.161476157050723	0.132807730101965	0.126442586024935	0.104496126500218	0.0305499307409738	0.0165420489331272	-0.0613465888307401	0.0193236472710592	0.0366489070993654	0.179667989747158	0.134096712129793	-0.023808066443722	-0.0589636832992139	0.173123596930418	-0.0374139382965695	0.00492272549398372	0.351596571125457	0.122417031056906	-0.0297910103712964	0.34399003946224	0.179010446664415	0.133247942319353	0.0903332580482916	0.15087650976931	-0.0823395352186125	0.103450160398257	0.0870839792220345	-0.127556941252313	-0.0255419114671471	0.337546169630843	0.331702639462264	0.0043320314611996	0.225811914824475	0.134597281478289	0.0951355208475293	0.235886721135707	0.178347442173929	0.0331932977488002	0.157660591297157	0.0585979002450022	-0.253394352079291	-0.111280882465772	-0.0442088765508841	-0.162628270414164	-0.0115963714537455	-0.146654885274474
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	-0.115255709777022	-0.224534897647581	0.0191457844293472	-0.0127821858829335	0.0406391984921183	0.148460232755627	-0.0310151597916539	0.0398575896045158	-0.264675390206061	0.149149796958352	0.038381251078752	0.0428909454386875	0.0161945943925764	-0.10154959570798	-0.0802514997716341	0.00922505165848361	-0.251403834286307	-0.245318967518981	0.241728875723015	0.252007916977967	-0.0425330873225833	0.245315400528883	0.138226140022656	0.0115085892664393	0.023924741648751	0.138467700102191	0.251539353861908	0.176961235854893	0.21992234032953	0.130185869246322	-0.0720032959944093	-0.109796121373725	-0.0975856341371314	0.0017448713988699	-0.0444658627414183	0.309560980997966	-0.227570616866013	-0.0762864112303544	-0.012033541291503	0.163080014585855	-0.0168046747004967	0.12833262424908	0.137153727451809	0.080693387165357	0.028604930055092	-0.00844519608937758	0.128709603511746	0.0785816334775876	-0.193134078458859	0.18580846461039	0.109863398615948	0.255738108229452	0.145013909945291	0.233451145496474	0.14119601659347	0.235188217408649	0.119207649214303	0.0634241255917321	0.00999794151714713	0.114609490505099	0.0458907858608938	-0.0310287616928036	0.217341971796637	0.224571384080436	0.274001167419219	0.196940240747869	0.254245130736531	0.152509327308364	0.163786098287313	0.202920611436626	0.220168367892587	0.0587659689144342	0.107794314655078	0.0985406259367869	0.188364960247771	0.330852989913894	0.0294137569477803	0.0728457564516538	0.271085813633245	0.213483482906902	0.194972910241473	0.0195793721685629	0.209244465814701	0.26999225149923	-0.314346036579998	0.166560434434114	-0.235297863775293	-0.169910418514893	-0.0403287928872408	-0.152556665934528	-0.234516807832053
REACTOME_SYNTHESIS_OF_UDP_N_ACETYL_GLUCOSAMINE	-0.126387330091596	-0.0176697847097876	-0.094730240629307	-0.313407264505886	-0.0141268086673927	0.165539169577523	0.110555815986211	0.26063194616739	-0.228545789680243	0.12368528951465	0.00231921137393369	-0.330839785527115	-0.24201205571748	-0.0624231492310629	-0.025184758392574	0.2724646141208	-0.113351502146002	-0.328985226422122	0.0278322163478162	0.0721514251238017	0.00979868813413022	0.264379457525234	0.21390489713218	-0.358847627241597	-0.0331126831931217	-0.00532356319044357	0.100874133053583	0.223996805414965	0.258417294652999	0.171487543169053	0.289433649641149	-0.0232915711074762	-0.231568241556827	0.00209693887013644	0.253192023124769	0.299849119796121	0.118236584000118	0.131208345809186	0.173086765250079	0.0656342551892932	-0.00642142208985829	-0.148106420449745	0.0168612798497895	-0.0561515844041504	-0.312004992450856	0.07606181876173	0.070479125733669	0.24702335544446	-0.120213582656925	0.169391283482727	0.23990200385948	-0.0486352630827814	0.276060008910671	0.207321268389322	0.0844632250392422	0.0780042773068497	0.184967117613584	0.0536874699330454	0.114564606058433	0.109175646999745	0.0536837312222301	0.139750137608085	0.0253924746238147	0.184547441725461	0.36085406930599	0.257095037744121	0.250354597069389	0.273428067780439	0.167585119463345	0.239801527674174	0.182032612903118	0.201610144806828	0.0301590751932473	0.0954537633440582	-0.0204600478392771	0.276151679632494	0.170398412457668	0.155087027138274	0.282070060675765	0.172557867763408	0.000131092532154082	0.217451243945094	-0.148805440263162	0.272225229472322	-0.375308111406577	0.360682761184588	-0.289988739782688	-0.0858363814837497	0.242737798627742	-0.153467605588889	-0.426851803812435
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	-0.22479182996283	-0.269695989239202	-0.0609749412878366	-0.18461704599964	-0.0313502421888607	0.201663196390722	-0.0620874027625554	0.205187174074489	-0.167304332684431	-0.0634215585132994	0.0245443791931056	-0.136682834336364	-0.230323604375867	-0.243352038085143	-0.0938743979852026	0.122419817397376	-0.224253033537165	-0.135813901923299	0.150738590307011	0.110963257973996	-0.400030485344842	0.349783303900074	0.130307663103189	-0.120587243525882	0.249689146595843	0.191879827426849	0.0825073787730501	0.240439528608504	0.200051687042959	0.253684068281976	0.196814235152411	0.175776589853606	-0.200931755065337	0.146513031838997	-0.10520816705747	0.313580197727366	-0.10774302684915	-0.15046449533117	0.184535470481674	0.197419711261678	-0.0975637999520704	0.062597019148695	0.169430765379443	0.0392180127244013	-0.138642645926632	-0.0543484098451734	0.111544844800087	0.236177526618478	-0.145578961980032	0.319230443632428	0.406621032438588	0.241242293405263	0.387217465916675	0.0971230480789173	0.215208328059602	0.238233609732084	0.273846357339856	-0.0865129624693666	0.0516684330192922	0.123079331298982	-0.0551255814773645	-0.0153477878780363	0.126415282208584	0.32428164003972	0.352774339068851	0.106640841962311	0.269484216736454	0.288966361800686	0.285192305159359	0.100023672228833	0.109454499125131	0.113464992165038	0.0111214291504948	0.1055097891849	-0.00121673940008568	0.352701215262956	0.188223054686241	-0.0295938112074722	0.200065084185832	0.0800620164961498	0.0727397470619504	0.0648845851033326	0.00114084700316399	0.328531534976128	-0.367020341627021	0.165068561646057	-0.191595433448846	-0.287896518550813	0.131620143990208	-0.200005365814377	-0.312287277389008
REACTOME_REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS	-0.219652698412437	-0.214442833850085	-0.186184973970128	-0.300031783101053	0.0581300466481948	0.212675183483075	-0.0494191909841646	0.2000768216733	-0.235858365346358	0.0818825495764092	0.102297600828784	-0.231763550204693	-0.23235271886436	-0.284838435546903	0.0171943711180058	0.209788715650704	-0.173317851612187	-0.267708290018093	0.207179148301413	0.141877607726964	-0.373019208431695	0.296535871120967	0.11987711914398	-0.131395015236238	0.250485136426908	0.140295621817513	0.170159746223714	0.216601186856468	0.245566336351621	0.275412931220301	0.170792844796107	0.0672691261468014	-0.218534997692331	0.193812876137656	0.0847180750815627	0.286966333888667	-0.0353094888999813	-0.254053703993693	0.333391437723019	0.0399558634723369	-0.359867543509448	-0.00954617686872067	0.101921917301806	-0.0508119154521966	-0.118940080082892	-0.0903376843895079	0.0923396089770747	0.160035862273209	-0.279811562171889	0.264461863798322	0.367790671159662	0.293838847782964	0.366415015505253	0.0835752966245243	0.0970024401703443	0.171814143341566	0.27770352000907	-0.0883970909544541	0.160793660605105	0.175304086114873	0.0166275358212709	0.00369418083410378	0.0956447974613062	0.348971537115551	0.323994116778385	0.0877551019117647	0.250876248499289	0.215354533747868	0.202470817747641	0.169057912701123	0.183239082839706	0.240757083727856	0.11663510000081	0.130880285705265	0.0455217593766591	0.376685791045215	0.254396455048018	0.00914692412473989	0.128950755574579	0.0305062987130084	0.0725120804280956	0.123765234807587	0.0229815366993585	0.328973305922506	-0.396517689299868	0.231829268558554	-0.317949346406916	-0.324338695366416	0.159320543729836	-0.233063610712295	-0.34493332483231
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	-0.172262956402119	-0.276915841772634	-0.0901941555356039	-0.144126966424446	0.142782882166296	0.250840387345804	0.0291358993194686	0.0920505568307617	-0.286207474727723	0.128486720197397	-0.0441310442260728	-0.132298141653572	-0.0704283041740911	-0.123741722917678	-0.160785487334153	0.0771852116500206	-0.241520716461874	-0.252845136424565	0.288043496313251	0.263613197641864	-0.0608873014246772	0.297285092053653	0.127817839601097	-0.139375764720731	0.0669489643590925	0.03724617725479	0.253032932271643	0.229116385539385	0.267889813687299	0.0621524966274265	0.0164504420888697	-0.181890500221988	-0.126188295925059	0.170719123916481	-0.126406104718267	0.321813639278598	-0.210580510985794	-0.0677280111451008	0.0355661585797686	0.207228999302022	0.0429428871069646	0.0586840109648851	0.0453363802311321	0.103431488535315	-0.0101050013075532	-0.0233901620042936	0.0110612011377548	0.0634313442942523	-0.113682784177904	0.275547717989384	0.159152668574274	0.223427266393258	0.178636724332971	0.181334557679785	0.181161345461252	0.268012955935677	0.209984290055923	-0.0248641940815496	0.0507372989228793	0.0236577384305885	0.00240671100924998	0.0358911906419224	0.209217293676561	0.145609477272892	0.268414345335003	0.180687140181473	0.271695105994845	0.227226601012737	0.096936693336785	0.169343771603196	0.155672170274009	0.21925764931651	0.188333353702155	0.125923242650735	0.167631099146126	0.286599542987312	0.115697287706934	0.0451635508759494	0.262624525808332	0.238517342097533	0.0610725451986245	0.0681602683614587	0.160684090418141	0.327942674014124	-0.335199587060404	0.104178780130567	-0.199143831543294	-0.147682067863025	-0.0163702769634945	-0.144873578443527	-0.274757091725188
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING	-0.208005560151082	-0.278311635402913	-0.136575777258522	-0.140233032373906	0.221212551780454	0.274939769816161	0.101263837666765	0.120978948986544	-0.214567087637175	0.208989196858901	0.0287446869555877	-0.132542224749828	-0.0274763465281136	-0.0854191938512079	-0.0722594773109517	0.130443741615449	-0.178888169222927	-0.128170789227066	0.333225794212166	0.325580582537096	-0.0821468142935572	0.359214589373266	0.154440693087194	-0.194504592421774	0.15668252903328	0.0926803850067961	0.241050689492182	0.249292409217006	0.233821618762865	0.0345925201642815	0.0388211181487977	-0.073917362584007	-0.119247697741737	0.193078314549006	-0.0496078962585613	0.263035264726005	-0.236968945303275	0.0353041241749337	0.0485490944859055	0.169590095640896	-0.00770916309100352	-0.0395563076516944	0.0215760319962464	0.0737205718720766	0.00723230337167455	-0.0448630339594314	-0.110363309957686	0.0487936923000421	-0.0852951024147194	0.245356477414312	0.143342576726677	0.205384157853306	0.198717305829343	0.11597606061736	0.142972327619544	0.2318328634659	0.232822290258662	-0.0722503553241947	-0.0319921221226095	-0.0666897674882207	0.0200449208815316	0.11946558183764	0.169512007101537	0.186945499270539	0.23144325616847	0.139290075100625	0.314036520799975	0.24259446802952	0.0181032467318245	0.203619754971876	0.134409209304938	0.1839829756575	0.206091767922629	0.157662694270883	0.179314906423359	0.316449779284076	0.108207693158153	-0.0011864034653864	0.201370230278166	0.170396545047031	0.0667032455165839	0.177337643748778	0.220005981632927	0.315947661599275	-0.346502330002205	0.116527351153228	-0.203023454414567	-0.134050975315985	-0.0323549464458553	-0.0944441655522922	-0.26258177154655
